datetime,close,high,low,open,volume
2023/11/14 11:00,1979.052612,2065.066895,1939.280396,2054.765381,13087862495
2023/11/15 11:00,2060.408447,2061.991699,1968.774658,1979.472656,12626326991
2023/11/16 11:00,1960.881592,2088.662354,1940.574219,2059.96582,14651619483
2023/11/17 11:00,1961.280762,1990.050537,1910.445435,1961.867554,11881648738
2023/11/18 11:00,1963.285034,1971.46228,1921.062378,1961.671265,8064677046
2023/11/19 11:00,2013.204468,2015.633911,1944.900879,1963.180054,7716048818
2023/11/20 11:00,2022.239136,2066.409912,1996.044312,2011.853394,12866464824
2023/11/21 11:00,1937.066772,2035.035889,1937.066772,2022.217285,13653500841
2023/11/22 11:00,2064.425293,2089.51416,1933.162964,1933.58313,13372200584
2023/11/23 11:00,2062.210693,2088.031982,2041.464233,2063.905518,7828437946
2023/11/24 11:00,2081.1521,2132.481201,2060.999023,2062.411865,12141148820
2023/11/25 11:00,2084.413086,2091.342773,2067.917236,2081.296143,5362623390
2023/11/26 11:00,2063.286133,2094.095947,2038.600464,2084.17749,8054814154
2023/11/27 11:00,2027.417358,2070.606201,1988.120361,2062.390869,10574810069
2023/11/28 11:00,2049.338135,2074.954102,1996.814697,2027.517212,9910633038
2023/11/29 11:00,2029.929199,2071.994385,2020.756592,2049.186768,8945151861
2023/11/30 11:00,2052.556152,2054.444336,2022.461792,2029.358398,8107789163
2023/12/1 11:00,2087.139893,2109.319092,2046.557007,2052.09668,10866891430
2023/12/2 11:00,2165.704102,2182.817871,2087.407959,2087.663574,9130124831
2023/12/3 11:00,2193.69165,2213.175781,2151.720947,2165.895752,8278465782
2023/12/4 11:00,2243.21582,2273.069824,2193.007324,2193.66333,16149367134
2023/12/5 11:00,2293.841797,2306.570313,2191.17627,2243.092529,15383072559
2023/12/6 11:00,2231.661377,2310.713135,2225.081055,2293.628174,12790612571
2023/12/7 11:00,2357.57959,2380.729736,2225.050537,2233.217773,14766891042
2023/12/8 11:00,2358.731934,2387.514404,2340.92041,2357.169189,12543458699
2023/12/9 11:00,2341.175293,2401.760498,2331.666016,2358.686035,10613312823
2023/12/10 11:00,2352.462646,2376.749756,2323.405762,2341.440186,7369608905
2023/12/11 11:00,2224.578857,2354.914063,2160.358154,2352.496582,17989249470
2023/12/12 11:00,2202.038086,2242.55127,2166.77002,2224.391113,11391132228
2023/12/13 11:00,2260.648682,2283.099121,2150.754395,2202.600342,12576395493
2023/12/14 11:00,2316.579102,2331.601563,2239.366211,2260.736084,12608711052
2023/12/15 11:00,2219.337402,2316.892822,2214.263184,2316.110352,10259157898
2023/12/16 11:00,2226.926514,2260.809814,2213.550781,2220.415527,6866555430
2023/12/17 11:00,2196.481201,2244.366455,2195.761719,2226.892578,7410453853
2023/12/18 11:00,2217.273438,2222.019287,2120.127441,2195.341797,10366536490
2023/12/19 11:00,2177.872559,2253.348877,2139.723389,2218.240967,10619179629
2023/12/20 11:00,2201.911377,2263.329102,2161.21875,2177.239502,12652290807
2023/12/21 11:00,2239.54248,2278.121582,2184.856689,2201.790039,12616530536
2023/12/22 11:00,2326.524902,2341.94751,2233.532715,2239.598145,16137246310
2023/12/23 11:00,2309.046387,2332.072021,2270.428955,2326.71582,7995772945
2023/12/24 11:00,2265.692139,2325.705078,2249.984375,2309.626709,9450799236
2023/12/25 11:00,2272.561768,2303.551025,2254.574463,2265.340576,8036302656
2023/12/26 11:00,2231.465332,2274.557373,2180.225342,2272.21875,10668581464
2023/12/27 11:00,2378.73999,2392.608643,2215.140381,2231.393066,14161342927
2023/12/28 11:00,2347.566162,2445.017578,2338.703857,2380.200684,15660799060
2023/12/29 11:00,2300.690674,2386.004639,2262.97583,2346.84375,12536968996
2023/12/30 11:00,2292.06543,2322.021484,2270.011963,2300.399658,6888195427
2023/12/31 11:00,2281.471191,2318.512939,2261.394287,2291.945313,6871481744
2024/1/1 11:00,2352.327881,2352.327881,2267.018066,2282.870361,6906765990
2024/1/2 11:00,2355.836426,2431.212402,2348.892334,2352.593506,12910543630
2024/1/3 11:00,2210.761963,2385.117676,2113.925293,2355.981445,19332933581
2024/1/4 11:00,2269.038086,2294.608154,2204.865723,2210.529053,11044564896
2024/1/5 11:00,2268.647217,2276.764648,2209.537109,2269.409424,10860953290
2024/1/6 11:00,2241.624756,2271.359375,2219.781982,2269.540039,5970741680
2024/1/7 11:00,2222.865967,2257.12793,2211.5625,2242.012695,6490053615
2024/1/8 11:00,2333.032715,2358.815674,2171.993652,2222.857666,13830287095
2024/1/9 11:00,2344.827148,2369.641602,2243.219238,2332.868164,14891130716
2024/1/10 11:00,2582.103516,2626.976807,2341.943115,2344.923584,29042100476
2024/1/11 11:00,2619.619141,2687.779053,2567.993652,2584.171631,22575246883
2024/1/12 11:00,2524.460205,2710.421875,2460.925537,2619.177002,23623839263
2024/1/13 11:00,2576.5979,2589.079834,2498.594482,2522.933838,12250316867
2024/1/14 11:00,2472.241211,2578.332275,2470.424316,2578.003662,9405587417
2024/1/15 11:00,2511.36377,2550.769043,2470.820801,2471.666992,9700630000
2024/1/16 11:00,2587.691162,2613.566895,2500.003906,2510.627197,11063317095
2024/1/17 11:00,2528.369385,2592.737061,2508.432861,2587.044678,10441017520
2024/1/18 11:00,2467.018799,2546.263916,2426.135498,2528.593262,11900028080
2024/1/19 11:00,2489.498535,2501.305176,2414.710938,2468.688965,11405278376
2024/1/20 11:00,2469.589111,2489.847656,2456.095703,2489.847656,5297826161
2024/1/21 11:00,2453.913086,2479.760498,2452.377686,2469.798584,4578471955
2024/1/22 11:00,2310.826416,2463.447266,2303.502686,2454.987305,13923771728
2024/1/23 11:00,2240.686035,2348.03125,2167.282471,2310.95166,16182147521
2024/1/24 11:00,2233.561768,2261.384521,2197.656738,2241.749756,10134722960
2024/1/25 11:00,2217.710205,2240.380859,2173.686523,2233.969971,9302247037
2024/1/26 11:00,2267.199707,2280.383789,2196.140137,2217.441895,9975117607
2024/1/27 11:00,2267.885986,2282.544434,2252.385254,2267.319336,5144367230
2024/1/28 11:00,2257.20874,2306.898682,2242.683838,2268.192871,7296214994
2024/1/29 11:00,2317.064209,2320.027344,2237.71167,2256.995361,8948195551
2024/1/30 11:00,2344.493652,2388.870605,2298.281982,2317.435791,10173440062
2024/1/31 11:00,2282.544434,2349.611328,2264.443604,2343.558838,10807883277
2024/2/1 11:00,2303.824707,2309.842529,2243.571777,2282.175293,8895583113
2024/2/2 11:00,2308.038086,2323.053467,2282.230225,2303.706055,7186143091
2024/2/3 11:00,2296.03833,2327.346924,2293.538086,2307.980225,4647754021
2024/2/4 11:00,2289.546143,2309.01123,2272.304932,2296.116943,5438100035
2024/2/5 11:00,2298.888916,2334.676758,2270.067871,2289.205566,7277068110
2024/2/6 11:00,2372.201904,2389.826172,2296.788574,2298.955078,9520885493
2024/2/7 11:00,2423.745117,2442.63623,2353.706055,2372.262695,9660628536
2024/2/8 11:00,2419.906494,2459.556641,2414.749512,2424.080078,9941841732
2024/2/9 11:00,2487.515625,2522.724609,2419.362793,2419.773682,13634203177
2024/2/10 11:00,2501.228271,2516.719727,2475.857666,2487.650391,6474444159
2024/2/11 11:00,2507.570557,2537.679199,2495.214355,2501.129883,7347245813
2024/2/12 11:00,2658.115967,2663.842773,2473.812012,2507.578857,13022696866
2024/2/13 11:00,2642.185303,2686.455078,2599.169434,2659.586182,18271237044
2024/2/14 11:00,2777.902344,2786.893555,2621.025391,2641.685303,21448973822
2024/2/15 11:00,2824.378906,2865.845459,2764.010498,2777.601318,23734481937
2024/2/16 11:00,2803.691406,2858.450439,2760.331055,2825.480713,17057114638
2024/2/17 11:00,2786.672607,2805.128662,2724.386963,2803.73584,17932379943
2024/2/18 11:00,2878.998047,2892.843506,2767.913086,2786.709717,23355830478
2024/2/19 11:00,2943.574707,2983.370605,2860.263672,2881.296875,15163110589
2024/2/20 11:00,3013.503662,3031.524414,2879.90332,2944.106445,20341598470
2024/2/21 11:00,2970.355469,3017.19043,2875.418457,3015.65332,18897136867
2024/2/22 11:00,2971.007324,3030.666016,2907.109375,2969.599854,18058908246
2024/2/23 11:00,2921.658203,2991.32959,2906.58374,2970.139648,12822717059
2024/2/24 11:00,2992.385986,3003.195068,2907.700684,2921.962891,10701688842
2024/2/25 11:00,3112.697266,3117.428955,2984.393066,2992.366699,14620450464
2024/2/26 11:00,3178.993652,3197.375,3037.95459,3112.529053,17504464351
2024/2/27 11:00,3244.519287,3287.958008,3167.830566,3178.405029,21090315368
2024/2/28 11:00,3385.703857,3485.450928,3201.575928,3243.893311,32885894265
2024/2/29 11:00,3341.919678,3518.969238,3303.905273,3386.802734,28469171094
2024/3/1 11:00,3435.053955,3452.626221,3341.851074,3341.96582,16880101987
2024/3/2 11:00,3422.049805,3459.747314,3398.898926,3436.15918,12024340617
2024/3/3 11:00,3490.993652,3491.168457,3372.214111,3422.875244,13643324467
2024/3/4 11:00,3630.433838,3641.459229,3446.017578,3489.340088,26772963830
2024/3/5 11:00,3554.9646,3828.159668,3224.119385,3631.928955,47706899137
2024/3/6 11:00,3819.226318,3901.434326,3502.80249,3554.067871,34938642613
2024/3/7 11:00,3874.347656,3939.593994,3738.685303,3818.311035,22457177587
2024/3/8 11:00,3892.061035,3998.826416,3828.363281,3874.830811,26135487051
2024/3/9 11:00,3915.418945,3950.396484,3880.658936,3892.119141,11926623780
2024/3/10 11:00,3881.193115,3968.723633,3800.564453,3915.590576,15783924355
2024/3/11 11:00,4066.445068,4087.050049,3745.125244,3881.237793,28806262507
2024/3/12 11:00,3980.273193,4092.28418,3831.889893,4066.69043,26917010932
2024/3/13 11:00,4006.457031,4083.007324,3936.627197,3980.265137,22028114691
2024/3/14 11:00,3883.140381,4011.102783,3721.788574,4005.745117,25434810823
2024/3/15 11:00,3735.220215,3928.775635,3571.774658,3882.856934,33505075433
2024/3/16 11:00,3522.860107,3780.894531,3468.079346,3736.10498,20199855932
2024/3/17 11:00,3642.413086,3676.263428,3414.172363,3523.029785,19938757095
2024/3/18 11:00,3517.985107,3642.49707,3456.091309,3642.298828,21162220224
2024/3/19 11:00,3157.618164,3546.582275,3149.286865,3518.347656,34166976701
2024/3/20 11:00,3513.393066,3534.826416,3059.654785,3158.396729,36605316331
2024/3/21 11:00,3492.991211,3586.905029,3412.222656,3514.017578,22213647922
2024/3/22 11:00,3333.687988,3541.898193,3254.969238,3492.897949,20574952329
2024/3/23 11:00,3336.593994,3433.758057,3273.115479,3335.592529,13242137554
2024/3/24 11:00,3454.636475,3470.344482,3301.277344,3336.666016,12156660941
2024/3/25 11:00,3590.883789,3657.118896,3421.790527,3454.885742,18603921705
2024/3/26 11:00,3587.504883,3678.789795,3545.428711,3591.085205,18505553577
2024/3/27 11:00,3500.115234,3664.383057,3460.393555,3587.313721,18753082145
2024/3/28 11:00,3561.293945,3609.705322,3465.332275,3500.216064,16419674157
2024/3/29 11:00,3511.806152,3583.701416,3475.725586,3561.011719,12712701619
2024/3/30 11:00,3507.944336,3566.084473,3489.9021,3511.827637,9389066783
2024/3/31 11:00,3647.856445,3655.218994,3507.242676,3507.95166,10499881424
2024/4/1 11:00,3505.030029,3648.12915,3418.695313,3647.81958,16002098681
2024/4/2 11:00,3277.234619,3506.962891,3215.985107,3504.818359,22076539151
2024/4/3 11:00,3311.441895,3368.111572,3205.64917,3277.324219,16010734587
2024/4/4 11:00,3330.040527,3443.20752,3253.319336,3311.495361,14476330517
2024/4/5 11:00,3318.885254,3345.666504,3214.244141,3330.005859,15214447092
2024/4/6 11:00,3354.183838,3397.592529,3308.983398,3318.864746,8956926798
2024/4/7 11:00,3453.494629,3458.508301,3346.114746,3354.213867,9931108526
2024/4/8 11:00,3695.292725,3727.616455,3409.511719,3453.498779,19055143129
2024/4/9 11:00,3505.16333,3724.922363,3455.107666,3695.341797,18279773833
2024/4/10 11:00,3543.737061,3561.516357,3415.18042,3505.156006,16872482726
2024/4/11 11:00,3505.247803,3616.194336,3477.171143,3543.452148,14076734489
2024/4/12 11:00,3243.034912,3552.589111,3103.430176,3505.329834,22104869556
2024/4/13 11:00,3004.900391,3299.663818,2862.393555,3242.940918,29930408174
2024/4/14 11:00,3156.941895,3174.666504,2914.422852,3005.547607,25486284994
2024/4/15 11:00,3101.600342,3277.561523,3026.538818,3156.830078,21925843181
2024/4/16 11:00,3084.920166,3127.160889,2997.754639,3101.140625,19441391169
2024/4/17 11:00,2984.727539,3123.669678,2918.553711,3084.923584,17711869375
2024/4/18 11:00,3066.027588,3094.842041,2956.127441,2984.705322,15183777035
2024/4/19 11:00,3059.278564,3127.11499,2868.795898,3065.953125,20399982867
2024/4/20 11:00,3157.627197,3170.672852,3021.784912,3059.478027,9918642130
2024/4/21 11:00,3147.288574,3197.506348,3119.552002,3157.571045,9394387894
2024/4/22 11:00,3201.6521,3236.65918,3131.367432,3147.663574,12063858733
2024/4/23 11:00,3219.911621,3264.419434,3154.589844,3201.588623,11054442653
2024/4/24 11:00,3139.805176,3292.921631,3105.982178,3219.957031,14000234760
2024/4/25 11:00,3156.509521,3190.976318,3074.804688,3139.624268,13989030260
2024/4/26 11:00,3130.164795,3166.188721,3103.104004,3156.384033,10622333862
2024/4/27 11:00,3252.168213,3279.451172,3071.340088,3129.727051,11820785577
2024/4/28 11:00,3262.774658,3351.176514,3249.14917,3252.245605,11379192678
2024/4/29 11:00,3215.428955,3285.46875,3116.199951,3262.34082,15032246816
2024/4/30 11:00,3012.286865,3249.378418,2918.22876,3215.381104,18266894653
2024/5/1 11:00,2969.784668,3020.17334,2815.92334,3011.015625,20005057445
2024/5/2 11:00,2988.168457,3015.050293,2894.329834,2969.794434,13163903903
2024/5/3 11:00,3103.541992,3127.155273,2960.182129,2988.134521,12862183229
2024/5/4 11:00,3117.576416,3167.54126,3096.267578,3103.619629,8283229638
2024/5/5 11:00,3137.249023,3170.055176,3075.586182,3117.636963,8783447639
2024/5/6 11:00,3062.72876,3220.152344,3048.238525,3137.510254,13008587255
2024/5/7 11:00,3006.577148,3129.081299,3003.013672,3062.750977,11743187337
2024/5/8 11:00,2973.657227,3037.196045,2938.472656,3006.315674,11791662158
2024/5/9 11:00,3036.020508,3057.958252,2951.223877,2973.97168,10861947179
2024/5/10 11:00,2909.79126,3052.729492,2881.000732,3036.231201,12278653601
2024/5/11 11:00,2911.602051,2942.178711,2888.083252,2909.845459,6795916454
2024/5/12 11:00,2928.701904,2953.047363,2902.201904,2911.658203,5908941395
2024/5/13 11:00,2949.359619,2994.869141,2865.134521,2928.813965,13352264795
2024/5/14 11:00,2881.157959,2959.546631,2863.545898,2949.213135,12444516140
2024/5/15 11:00,3037.056641,3041.602295,2864.735352,2881.224609,14666902956
2024/5/16 11:00,2945.131104,3041.807129,2925.087402,3036.01416,13035465176
2024/5/17 11:00,3094.118652,3120.301758,2934.112549,2945.136963,14449438097
2024/5/18 11:00,3122.948975,3146.790527,3087.704346,3094.553467,9407051320
2024/5/19 11:00,3071.843018,3137.148438,3056.754395,3122.824707,8747800800
2024/5/20 11:00,3663.855469,3690.805908,3050.297852,3071.858887,31228143948
2024/5/21 11:00,3789.312744,3837.372803,3628.096436,3663.01123,37643853967
2024/5/22 11:00,3737.217773,3810.948486,3655.075195,3789.372803,25155809461
2024/5/23 11:00,3776.927246,3943.553955,3552.642578,3737.178467,45623656317
2024/5/24 11:00,3726.93457,3825.122559,3631.990234,3776.992432,22257061429
2024/5/25 11:00,3749.236572,3776.006592,3710.52832,3726.975586,10000027764
2024/5/26 11:00,3825.897461,3879.470703,3732.022949,3749.179932,14650794791
2024/5/27 11:00,3892.006836,3973.556396,3821.93042,3826.127197,18949181813
2024/5/28 11:00,3840.256348,3924.895752,3771.213867,3892.096924,19846044324
2024/5/29 11:00,3763.196533,3880.648438,3742.04126,3840.235107,17411416736
2024/5/30 11:00,3746.849609,3823.643311,3702.263672,3763.357666,15065849797
2024/5/31 11:00,3760.026611,3843.857666,3723.835205,3746.861572,15290700646
2024/6/1 11:00,3813.198975,3829.294678,3749.840088,3759.884277,8661024535
2024/6/2 11:00,3780.895996,3834.911865,3752.414551,3813.275635,11126903059
2024/6/3 11:00,3766.38916,3848.603027,3758.919922,3780.854248,14082454300
2024/6/4 11:00,3812.515869,3831.36499,3738.134277,3766.476318,13331489271
2024/6/5 11:00,3864.260986,3887.48584,3778.655762,3812.560791,15480034434
2024/6/6 11:00,3811.605957,3878.052246,3761.775391,3864.263428,13606583873
2024/6/7 11:00,3678.62915,3838.452148,3615.280273,3811.666016,18220286186
2024/6/8 11:00,3680.949951,3707.497314,3669.637939,3677.400391,9096091805
2024/6/9 11:00,3705.903809,3719.367676,3668.123535,3680.936035,7910768788
2024/6/10 11:00,3666.717529,3711.428711,3648.164551,3705.877197,10377300126
2024/6/11 11:00,3498.330566,3669.890869,3434.749023,3666.358887,19184721538
2024/6/12 11:00,3559.617676,3652.492188,3463.784912,3497.896973,17142905351
2024/6/13 11:00,3469.28125,3559.725342,3431.333496,3559.725342,14472382154
2024/6/14 11:00,3480.271973,3528.602295,3366.223877,3467.969971,15793876596
2024/6/15 11:00,3565.549561,3589.887451,3473.452637,3479.785645,12733651076
2024/6/16 11:00,3620.563477,3648.093018,3541.534424,3566.761963,9878388158
2024/6/17 11:00,3511.378906,3634.2854,3468.148926,3622.383545,17838856988
2024/6/18 11:00,3483.681396,3514.177246,3371.590332,3510.565186,21022514455
2024/6/19 11:00,3559.347412,3583.320068,3466.480957,3482.35083,15275373778
2024/6/20 11:00,3511.086914,3623.886475,3485.459961,3559.347412,16115123753
2024/6/21 11:00,3516.075684,3542.957275,3447.935547,3511.268311,15933353456
2024/6/22 11:00,3494.813477,3519.497559,3477.169922,3516.55127,7423703673
2024/6/23 11:00,3418.611816,3519.324951,3408.583008,3494.953857,9418141333
2024/6/24 11:00,3350.256348,3430.698975,3244.241455,3418.783203,23137744903
2024/6/25 11:00,3395.029053,3422.213379,3335.556885,3350.555664,13235546063
2024/6/26 11:00,3369.477295,3421.509521,3328.390625,3394.373291,11694054195
2024/6/27 11:00,3444.800537,3470.923096,3362.264648,3368.88623,11771834016
2024/6/28 11:00,3373.635986,3482.95752,3363.4375,3445.498779,12861158844
2024/6/29 11:00,3372.967773,3401.730225,3369.552734,3373.689941,6584792001
2024/6/30 11:00,3432.88916,3453.211426,3352.284424,3373.075684,8396416013
2024/7/1 11:00,3440.341553,3513.310791,3425.323242,3432.607422,12281551839
2024/7/2 11:00,3416.354736,3459.761475,3399.026123,3439.381348,9421757718
2024/7/3 11:00,3292.916748,3426.332275,3254.52124,3416.254883,16121324440
2024/7/4 11:00,3054.521973,3309.203613,3054.521973,3291.817871,20252514386
2024/7/5 11:00,2981.598633,3106.152588,2826.014404,3057.833252,31131942647
2024/7/6 11:00,3069.37793,3080.107422,2957.395752,2981.988037,11586293705
2024/7/7 11:00,2929.387207,3072.814453,2923.959229,3067.405029,10857947538
2024/7/8 11:00,3018.731934,3090.664551,2826.481689,2929.861572,22627377457
2024/7/9 11:00,3064.032959,3105.800537,3005.522217,3018.803223,15269945822
2024/7/10 11:00,3102.21875,3148.407471,3026.608398,3066.137207,14578679176
2024/7/11 11:00,3100.330811,3208.938477,3057.219238,3101.335205,15230095766
2024/7/12 11:00,3134.158691,3154.601563,3048.508057,3099.98999,12751638331
2024/7/13 11:00,3177.19873,3199.989502,3115.080322,3134.550537,8565105946
2024/7/14 11:00,3244.079102,3266.487549,3166.431152,3176.741455,10517709666
2024/7/15 11:00,3489.552734,3494.098389,3235.776123,3246.131592,18305490390
2024/7/16 11:00,3443.513428,3498.218994,3351.779785,3486.144043,20446664416
2024/7/17 11:00,3388.752441,3516.104248,3379.099609,3446.736816,16739123962
2024/7/18 11:00,3426.258545,3488.715576,3374.990479,3388.030029,15035622003
2024/7/19 11:00,3505.734863,3540.588379,3377.877686,3425.908691,17705629736
2024/7/20 11:00,3519.29541,3539.904297,3482.489014,3505.721436,10360198325
2024/7/21 11:00,3536.605469,3546.619141,3415.443848,3519.426514,13845913681
2024/7/22 11:00,3440.419922,3560.075439,3425.795654,3536.627197,18723199034
2024/7/23 11:00,3481.99585,3539.531738,3395.420898,3440.768311,24468405650
2024/7/24 11:00,3336.339355,3487.653076,3304.039307,3482.151855,16040945448
2024/7/25 11:00,3174.427246,3341.438477,3088.764404,3336.362305,25293745810
2024/7/26 11:00,3275.951416,3285.760986,3172.7771,3174.051025,15993893521
2024/7/27 11:00,3247.60791,3327.426514,3195.356689,3275.891602,15198233287
2024/7/28 11:00,3271.4646,3283.1521,3201.763184,3247.507324,8959236446
2024/7/29 11:00,3320.539307,3396.625732,3257.715576,3271.453369,18334852719
2024/7/30 11:00,3278.667725,3365.32251,3235.76001,3320.635254,14045773047
2024/7/31 11:00,3231.295654,3347.636475,3216.071777,3278.686523,16135380637
2024/8/1 11:00,3201.564453,3241.777344,3078.543945,3231.248779,20217639556
2024/8/2 11:00,2986.013184,3214.5271,2965.733887,3201.599365,21400241741
2024/8/3 11:00,2903.385742,3015.296143,2861.17749,2985.950928,17844091431
2024/8/4 11:00,2686.398926,2931.47168,2639.56665,2903.088623,21139601426
2024/8/5 11:00,2417.206299,2695.886719,2122.546143,2686.027588,67668132244
2024/8/6 11:00,2458.723877,2553.581055,2416.5271,2417.269775,26041995921
2024/8/7 11:00,2336.589355,2551.560791,2312.168701,2458.989014,24264218606
2024/8/8 11:00,2683.352783,2721.95459,2322.529541,2336.915039,23468291180
2024/8/9 11:00,2599.598633,2706.451172,2555.229492,2683.719971,17907141655
2024/8/10 11:00,2610.022949,2642.925781,2580.661865,2599.582275,9361014219
2024/8/11 11:00,2553.252197,2718.797607,2544.174805,2609.969727,13595441987
2024/8/12 11:00,2724.431885,2749.13501,2513.394043,2553.496582,21653090666
2024/8/13 11:00,2703.671875,2737.990479,2613.80127,2724.303467,16383053029
2024/8/14 11:00,2662.914795,2775.281006,2636.705322,2703.586914,15825365408
2024/8/15 11:00,2570.087646,2675.314453,2518.670654,2662.885498,16345801912
2024/8/16 11:00,2593.186523,2629.383545,2553.071533,2570.085205,13275561555
2024/8/17 11:00,2614.546875,2626.672852,2588.785156,2593.166992,6676568717
2024/8/18 11:00,2613.357178,2684.031006,2596.735107,2614.109619,9207267415
2024/8/19 11:00,2637.306396,2648.284424,2566.401123,2612.718506,11968963282
2024/8/20 11:00,2573.106934,2695.913818,2556.747559,2637.306396,13249483464
2024/8/21 11:00,2631.395508,2662.953369,2538.657715,2573.108887,12766015263
2024/8/22 11:00,2622.951416,2644.82373,2587.110596,2630.864258,10723280428
2024/8/23 11:00,2764.447021,2799.329834,2622.581055,2622.916016,16857181970
2024/8/24 11:00,2769.389648,2820.020508,2737.776611,2765.481445,11765811307
2024/8/25 11:00,2749.157715,2793.012939,2736.088867,2769.098145,9375535539
2024/8/26 11:00,2681.340576,2763.00415,2668.886719,2749.247559,12282035835
2024/8/27 11:00,2458.726563,2700.152832,2401.175049,2681.622803,18028996056
2024/8/28 11:00,2528.415527,2553.820068,2422.293701,2458.904785,20359545410
2024/8/29 11:00,2528.792725,2595.977051,2507.502441,2528.362305,13946434277
2024/8/30 11:00,2525.822021,2539.915283,2432.834473,2528.732178,15526218255
2024/8/31 11:00,2513.393799,2532.389893,2493.705566,2525.859131,6646876013
2024/9/1 11:00,2427.902344,2515.467285,2401.88916,2513.424316,11800443265
2024/9/2 11:00,2538.187256,2563.085938,2426.095947,2427.973389,12520444224
2024/9/3 11:00,2420.60376,2552.802734,2419.875244,2538.160645,11406800197
2024/9/4 11:00,2448.977051,2488.916504,2313.265137,2420.192383,16709600747
2024/9/5 11:00,2367.737549,2465.385254,2348.863281,2448.986816,13632325040
2024/9/6 11:00,2223.876465,2406.511963,2150.863281,2367.700928,25825618367
2024/9/7 11:00,2274.107178,2310.194824,2222.10083,2223.929199,11124608320
2024/9/8 11:00,2297.292969,2332.359375,2243.911377,2274.437744,10718443487
2024/9/9 11:00,2358.482178,2379.786621,2274.115479,2297.89624,15887712451
2024/9/10 11:00,2389.581055,2398.503906,2323.071777,2358.497803,12795818970
2024/9/11 11:00,2339.841553,2389.718262,2279.053711,2389.60376,15355180967
2024/9/12 11:00,2361.781738,2390.186768,2316.157715,2339.84082,12162634681
2024/9/13 11:00,2441.607178,2462.802979,2338.144043,2361.740967,13759640866
2024/9/14 11:00,2418.595703,2442.63208,2386.979736,2441.580811,8170291680
2024/9/15 11:00,2320.897217,2430.383301,2286.628174,2418.266113,10155470375
2024/9/16 11:00,2295.283691,2334.789795,2253.715088,2320.894531,16819033263
2024/9/17 11:00,2341.707764,2392.14917,2263.792969,2295.284424,15356783863
2024/9/18 11:00,2369.729004,2369.729004,2278.664551,2341.73291,18159056422
2024/9/19 11:00,2464.752197,2492.20459,2369.374756,2369.374756,18437147349
2024/9/20 11:00,2561.072021,2571.992676,2439.37793,2464.782227,19112788620
2024/9/21 11:00,2615.857178,2621.622559,2530.837891,2560.879639,10797825021
2024/9/22 11:00,2582.862549,2632.039307,2528.522217,2615.848145,13180663011
2024/9/23 11:00,2648.546387,2701.677734,2541.9104,2582.774902,19912841456
2024/9/24 11:00,2654.35498,2671.275879,2593.1521,2648.482178,16658812503
2024/9/25 11:00,2579.388672,2672.461914,2557.724365,2654.361572,14119729962
2024/9/26 11:00,2632.199951,2665.992676,2559.954346,2579.217529,17336033595
2024/9/27 11:00,2695.900635,2728.067627,2616.950928,2632.241943,17023020294
2024/9/28 11:00,2677.539063,2704.928711,2652.250488,2695.815918,10252590559
2024/9/29 11:00,2659.346924,2683.445801,2635.584961,2677.628662,11126215671
2024/9/30 11:00,2603.062744,2662.489014,2576.976074,2659.292725,17826446789
2024/10/1 11:00,2448.921143,2657.615479,2415.078613,2603.26416,25482371785
2024/10/2 11:00,2365.231689,2498.121338,2354.539307,2448.877197,20148256472
2024/10/3 11:00,2349.79126,2402.862549,2311.027832,2365.213623,18051447791
2024/10/4 11:00,2414.793945,2440.242432,2339.87085,2349.73291,14879264082
2024/10/5 11:00,2415.631836,2427.517578,2390.844482,2414.847168,8152969183
2024/10/6 11:00,2439.957764,2456.630615,2407.099365,2415.531738,8458690205
2024/10/7 11:00,2421.796631,2520.40625,2405.134277,2439.944824,17414044416
2024/10/8 11:00,2439.84082,2464.127441,2400.510742,2421.980957,14067361080
2024/10/9 11:00,2368.283447,2470.913086,2350.946533,2439.840088,14954047093
2024/10/10 11:00,2383.85791,2417.288086,2329.784668,2368.273193,15327769940
2024/10/11 11:00,2436.513428,2470.395752,2380.504639,2383.940186,13489061564
2024/10/12 11:00,2476.523193,2488.237793,2434.202881,2436.515625,9372169184
2024/10/13 11:00,2467.677002,2484.129395,2436.969727,2476.520264,9189490605
2024/10/14 11:00,2628.899902,2652.881836,2443.552979,2467.647461,21434687898
2024/10/15 11:00,2606.021973,2685.166748,2537.940918,2629.017578,22003780898
2024/10/16 11:00,2611.102051,2644.854248,2589.606934,2606.019531,17012396419
2024/10/17 11:00,2604.273438,2646.874023,2577.305908,2611.192139,15150712321
2024/10/18 11:00,2641.552246,2674.371826,2595.958984,2604.814453,17043738652
2024/10/19 11:00,2648.656982,2661.872803,2631.656982,2641.488281,8557834553
2024/10/20 11:00,2746.364014,2756.436768,2635.945801,2648.665771,14559296242
2024/10/21 11:00,2665.712158,2765.549561,2655.294434,2746.305664,17328615363
2024/10/22 11:00,2620.19751,2669.790039,2605.618652,2665.656738,15541911074
2024/10/23 11:00,2509.098877,2624.450439,2457.169922,2620.088623,17876984551
2024/10/24 11:00,2534.498535,2559.151367,2506.7229,2523.606934,16128627601
2024/10/25 11:00,2435.934082,2563.734131,2381.450684,2534.454834,22560233078
2024/10/26 11:00,2479.603271,2503.230469,2427.461426,2436.050049,13597102184
2024/10/27 11:00,2505.940674,2523.171387,2462.271973,2479.937012,9801434566
